dt_implant;cd_item;ds_nacional;Agrupamento_Item;ds_item;ds_voltagem;Família_(grupos);classificacao_fiscal;cd_ean;DUN-14;Múltiplo_Pedido;peso_bruto;aliquota_ipi;tipo_exclusividade;Origem;BU;Familia_Comercial
2011-08-21;FW000736;WAP L/2400;WAP L/2400;WAP L/2400 - 440V - 3~ 60HZ;440V;Lavadoras;84243010;7898152186481;;1;69;;CATALOGO ABERTO;Nacional;SEM CLASSIFICAÇÃO;lavadora - intensivo
2021-10-18;WAAW0003;WAAW US 200SB DUO;WAAW US 200SB DUO;WAAW SPEAKER BLUETOOTH US 200 DUO;;Áudio;85182200;7899831310029;17899831310026;8;0.939;15;CATALOGO ABERTO;Estrangeira;TECH;speaker
2023-06-02;WAAW0035;WAAW INFINITE 200;WAAW INFINITE 200;WAAW SOUND BOX BLUETOOTH INFINITE 200;;Áudio;85185000;7899831312511;;1;10.05;9.75;CATALOGO ABERTO;Estrangeira;TECH;speaker
2023-06-02;WAAW0034;WAAW INFINITE 100;WAAW INFINITE 100;WAAW SOUND BOX BLUETOOTH INFINITE 100;;Áudio;85185000;7899831312504;7899831312504;1;4.9;9.75;CATALOGO ABERTO;Estrangeira;TECH;speaker
2023-12-19;WAAW0430;WAAW SENSE 310;WAAW SENSE 310;WAAW SENSE 310;;Áudio;85183000;7899831332816;;1;0.252;9.75;CATALOGO ABERTO;Estrangeira;TECH;headphone
2023-12-19;WAAW0427;WAAW SENSE 210;WAAW SENSE 210;WAAW SENSE 210;;Áudio;85183000;7899831332809;27899831332803;5;0.61;9.75;CATALOGO ABERTO;Estrangeira;TECH;headphone
2023-12-19;WAAW0406;WAAW MOVE 200;WAAW MOVE 200;WAAW MOVE 200;;Áudio;85183000;7899831332724;27899831332728;10;0;9.75;CATALOGO ABERTO;Estrangeira;TECH;earphone
2024-06-17;WAAW0460;WAAW MOB 500 W ANC;WAAW MOB 500 W ANC;WAAW MOB 500-W ANC;;Áudio;85183000;7899831337286;;1;0.0517;9.75;EXCLUSIVO;Estrangeira;TECH;earphone
2023-12-19;WAAW0421;WAAW MOB 500 ANC;WAAW MOB 500 ANC;WAAW MOB 500 ANC;;Áudio;85183000;7899831332786;27899831332780;5;0.0517;9.75;CATALOGO ABERTO;Estrangeira;TECH;earphone
2023-12-19;WAAW0400;WAAW ME 110;WAAW ME 110;WAAW ME 110;;Áudio;85185000;7899831332700;27899831332704;10;0.506;9.75;CATALOGO ABERTO;Estrangeira;TECH;speaker
2023-12-19;WAAW0413;WAAW INFINITE 700;WAAW INFINITE 700;WAAW INFINITE 700;;Áudio;85185000;7899831332748;;1;25.8;9.75;CATALOGO ABERTO;Estrangeira;TECH;speaker
2023-12-19;WAAW0417;WAAW INFINITE 1000;WAAW INFINITE 1000;WAAW INFINITE 1000;;Áudio;85185000;7899831332762;;1;44.9;9.75;CATALOGO ABERTO;Estrangeira;TECH;speaker
2023-10-02;WAAW0037;WAAW HYPERBOOM 1000;WAAW HYPERBOOM 1000;WAAW HYPERBOOM 1000;;Áudio;85182200;7899831327249;7899831327249;1;2.015;15;CATALOGO ABERTO;Estrangeira;TECH;speaker
2021-10-18;WAAW0012;WAAW SENSE 200HB;WAAW SENSE 200HB;WAAW HEADPHONE BLUETOOTH SENSE 200;;Áudio;85183000;7899831310128;17899831310125;1;0.39;9.75;CATALOGO ABERTO;Estrangeira;TECH;headphone
2022-06-14;WAAW0013U;WAAW SENSE 300HBNC;WAAW SENSE 300HBNC;WAAW HEADPHONE BLUETOOTH NOISE CANCELLING SENSE 300 - UN;;Áudio;85183000;7899831311132;;1;0.534;9.75;CATALOGO ABERTO;Estrangeira;TECH;headphone
2021-10-18;WAAW0013;WAAW SENSE 300HBNC;WAAW SENSE 300HBNC;WAAW HEADPHONE BLUETOOTH NOISE CANCELLING SENSE 300;;Áudio;85183000;7899831310135;;1;0.534;9.75;CATALOGO ABERTO;Estrangeira;TECH;headphone
2021-10-18;WAAW0014;WAAW VIB 100EW;WAAW VIB 100EW;WAAW EARPHONE WIRED VIB 100;;Áudio;85183000;7899831310142;;1;0.04;9.75;CATALOGO ABERTO;Estrangeira;TECH;earphone
2022-02-08;WAAW0015;WAAW ENERGY 10EWG;WAAW ENERGY 10EWG;WAAW EARPHONE WIRED GAMER ENERGY 10;;Áudio;85183000;7899831311620;;1;0.024;9.75;CATALOGO ABERTO;Estrangeira;TECH;earphone
2021-10-18;WAAW0007;WAAW MOB 200EB;WAAW MOB 200EB;WAAW EARPHONE BLUETOOTH MOB 200;;Áudio;85183000;7899831310067;17899831310064;1;0.105;9.75;CATALOGO ABERTO;Estrangeira;TECH;earphone
2023-12-19;WAAW0397;WAAW BOOM 200;WAAW BOOM 200;WAAW BOOM 200;;Áudio;85185000;7899831332694;17899831332691;2;3.3;9.75;CATALOGO ABERTO;Estrangeira;TECH;speaker
2024-06-28;FW010651;VENTILADOR POLISHOP COLUNA;VENTILADOR POLISHOP COLUNA;VENTILADOR POLISHOP COLUNA 220V;;Ventiladores;84145990;7899831337439;;1;6;0;EXCLUSIVO;Nacional;SDA - MOTORS & COMFORT;ventilador - de coluna
2024-06-28;FW010650;VENTILADOR POLISHOP COLUNA;VENTILADOR POLISHOP COLUNA;VENTILADOR POLISHOP COLUNA 127V;;Ventiladores;84145990;7899831337422;;1;6;0;EXCLUSIVO;Nacional;SDA - MOTORS & COMFORT;ventilador - de coluna
2024-06-28;FW010656;VENTILADOR MESA E PAREDE POLISHOP;VENTILADOR MESA E PAREDE POLISHOP;VENTILADOR POLISHOP 2 EM 1 220V;;Ventiladores;84145990;7899831337453;;1;3.6;0;EXCLUSIVO;Nacional;SDA - MOTORS & COMFORT;ventilador - de mesa
2024-06-28;FW010655;VENTILADOR MESA E PAREDE POLISHOP;VENTILADOR MESA E PAREDE POLISHOP;VENTILADOR POLISHOP 2 EM 1 127V;;Ventiladores;84145990;7899831337446;;1;3.6;0;EXCLUSIVO;Nacional;SDA - MOTORS & COMFORT;ventilador - de mesa
2024-06-14;FW010596;VENTILADOR MESA E PAREDE BAUMON;VENTILADOR MESA E PAREDE BAUMON;VENTILADOR MESA E PAREDE BAUMON 220V;;Ventiladores;84145990;7899831337415;;1;3.6;0;EXCLUSIVO;Nacional;SDA - MOTORS & COMFORT;ventilador - de mesa
2024-06-14;FW010595;VENTILADOR MESA E PAREDE BAUMON;VENTILADOR MESA E PAREDE BAUMON;VENTILADOR MESA E PAREDE BAUMON 127V;;Ventiladores;84145990;7899831337408;;1;3.6;0;EXCLUSIVO;Nacional;SDA - MOTORS & COMFORT;ventilador - de mesa
2024-06-14;FW010594;VENTILADOR BAUMON COLUNA;VENTILADOR BAUMON COLUNA;VENTILADOR BAUMON COLUNA 220V;;Ventiladores;84145990;7899831337392;;1;6;0;EXCLUSIVO;Nacional;SDA - MOTORS & COMFORT;ventilador - de coluna
2024-06-14;FW010593;VENTILADOR BAUMON COLUNA;VENTILADOR BAUMON COLUNA;VENTILADOR BAUMON COLUNA 127V;;Ventiladores;84145990;7899831337385;;1;6;0;EXCLUSIVO;Nacional;SDA - MOTORS & COMFORT;ventilador - de coluna
2022-02-08;FW008794;PULVERIZADOR COSTAL MANUAL 20L;PULVERIZADOR COSTAL MANUAL 20L;PULVERIZADOR COSTAL MANUAL 20L - WAP GPCM20L01;;Jardinagem;84244100;7899831310272;;1;0;;CATALOGO ABERTO;Estrangeira;SEM CLASSIFICAÇÃO;garden manual - pulverização
2021-12-02;FW008655;WAP KIT IRRIGAÇÃO GKIS01;WAP KIT IRRIGAÇÃO GKIS01;KIT IRRIGAÇÃO WAP GKIS01;;Jardinagem;84248229;7899831309818;17899831309815;12;0.114;0;CATALOGO ABERTO;Estrangeira;DIY;garden manual - irrigação
2021-12-02;FW008656;WAP KIT IRRIGAÇÃO REGULÁVEL GKIR01;WAP KIT IRRIGAÇÃO REGULÁVEL GKIR01;KIT IRRIGAÇÃO REGULÁVEL WAP GKIR01;;Jardinagem;84248229;7899831309825;;1;0.236;0;CATALOGO ABERTO;Estrangeira;DIY;garden manual - irrigação
2021-12-13;FW008671;WAP KIT ENGATE AQUASTOP GKERA01;WAP KIT ENGATE AQUASTOP GKERA01;KIT ENGATE RÁPIDO AQUASTOP - WAP GKERA01;;Jardinagem;39174090;7899831310180;;1;0.046;0;CATALOGO ABERTO;Estrangeira;DIY;garden manual - irrigação
2021-12-02;FW008657;WAP ESGUICHO REGULÁVEL GEIR01;WAP ESGUICHO REGULÁVEL GEIR01;ESGUICHO IRRIGAÇÃO REGULÁVEL WAP GEIR01;;Jardinagem;84248229;7899831309832;;1;0.169;0;CATALOGO ABERTO;Estrangeira;DIY;garden manual - irrigação
2021-12-03;FW008661;WAP ESGUICHO MULTIPLO GEIM01;WAP ESGUICHO MULTIPLO GEIM01;ESGUICHO IRRIGAÇÃO MULTIPLO WAP GEIM01;;Jardinagem;84248229;7899831309856;;1;0.194;0;CATALOGO ABERTO;Estrangeira;DIY;garden manual - irrigação
2022-07-14;FW008665U;WAP ASPERSOR SETORIAL GAISE01;WAP ASPERSOR SETORIAL GAISE01;ASPERSOR IMPULSO SETORIAL ESPIGA WAP GAISE01 - UN;;Jardinagem;84248221;7899831311293;;1;0.111;0;CATALOGO ABERTO;Estrangeira;DIY;garden manual - irrigação
2021-12-03;FW008665;WAP ASPERSOR SETORIAL GAISE01;WAP ASPERSOR SETORIAL GAISE01;ASPERSOR IMPULSO SETORIAL ESPIGA WAP GAISE01;;Jardinagem;84248221;7899831309894;;1;0.111;0;CATALOGO ABERTO;Estrangeira;DIY;garden manual - irrigação
2024-01-24;CP3431;ANTI ODOR;;;;Soluções de Limpeza;;7899870103699;;1;;;SOLUÇÕES DE LIMPEZA;;;
2024-01-26;CP3432;LIMPA MOFO E BOLOR;;;;Soluções de Limpeza;;7899870103705;;1;;;SOLUÇÕES DE LIMPEZA;;;
2023-10-02;CP3206;ELIMINA ODORES;;;;Soluções de Limpeza;;7899870101633;;1;;;SOLUÇÕES DE LIMPEZA;;;
2023-10-02;CP3242;LIMPE PRO;;;;Soluções de Limpeza;;7899870102104;;1;;;SOLUÇÕES DE LIMPEZA;;;
2023-10-02;CP3340;IMPER TEXTIL;;;;Soluções de Limpeza;;7899870102807;;1;;;SOLUÇÕES DE LIMPEZA;;;
2023-12-18;CP3201;LIMPA E EXTRAI;;;;Soluções de Limpeza;;7899870101589;;1;;;SOLUÇÕES DE LIMPEZA;;;
2023-12-18;CP3202;LIMPA E EXTRAI;;;;Soluções de Limpeza;;7899870101596;;1;;;SOLUÇÕES DE LIMPEZA;;;
2022-05-24;CP3211;REMOVE MANCHAS;;;;Soluções de Limpeza;;7899870101688;;1;;;SOLUÇÕES DE LIMPEZA;;;
2022-05-24;CP3236;LIMPA PISOS;;;;Soluções de Limpeza;;7899870102050;;1;;;SOLUÇÕES DE LIMPEZA;;;
2022-05-24;CP3237;LIMPA PISOS;;;;Soluções de Limpeza;;7899870102067;;1;;;SOLUÇÕES DE LIMPEZA;;;
2022-05-24;CP3241;LIMPE PRO;;;;Soluções de Limpeza;;7899870102098;;1;;;SOLUÇÕES DE LIMPEZA;;;
2022-05-24;CP3263;LIMPA PISOS;;;;Soluções de Limpeza;;7899870102166;;1;;;SOLUÇÕES DE LIMPEZA;;;
2022-05-24;CP3264;LIMPE PRO;;;;Soluções de Limpeza;;7899870102173;;1;;;SOLUÇÕES DE LIMPEZA;;;
2023-05-25;CP3344;ELIMINA MOFO E BOLOR;;;;Soluções de Limpeza;;7899870102838;;1;;;SOLUÇÕES DE LIMPEZA;;;
2023-05-25;CP3364;ADEUS ODOR;;;;Soluções de Limpeza;;7899870102852;;1;;;SOLUÇÕES DE LIMPEZA;;;
2022-06-22;CP3205;ELIMINA ODORES;;;;Soluções de Limpeza;;7899870101626;;1;;;SOLUÇÕES DE LIMPEZA;;;
2022-06-22;CP3209;REMOVE MANCHAS;;;;Soluções de Limpeza;;7899870101664;;1;;;SOLUÇÕES DE LIMPEZA;;;
2022-06-22;CP3243;LIMPA TECIDOS;;;;Soluções de Limpeza;;7899870102036;;1;;;SOLUÇÕES DE LIMPEZA;;;
